resblock_id,resblock_name,jiedao
id5011000013328,金麟公寓,虹桥街道
id5011000013329,幸福新村,朱泾镇
id5011000013330,国和二村,殷行街道
id5011000013330,国和新村,殷行街道
id5011000013331,建灵公寓,宝山路街道
id5011000013332,牡丹新苑,石泉路街道
id5011000013333,东沟四村,高行镇
id5011000013335,翰锦苑,三林镇
id5011000013336,宁阳小区,塘桥街道
id5011000013338,共康五村,庙行镇
id5011000013340,新空间家园,莘庄镇
id5011000013341,桃浦三村石榴苑,桃浦镇
id5011000013342,富都园,顾村镇
id5011000013343,石岚二村,石泉路街道
id5011000013344,金地未未来,高行镇
id5011000013345,虹日小区,仙霞新村街道
id5011000013346,南杨花园,花木街道
id5011000013347,锦龙苑,大场镇
id5011000013348,明珠苑浦东,洋泾街道
id5011000013349,金丰蓝庭,九亭镇
id5011000013350,华延公寓,甘泉路街道
id5011000013351,申地公寓,共和新路街道
id5011000013352,中镇小区,新华路街道
id5011000013353,鼎达公寓,五里桥街道
id5011000013354,龙漕大楼,漕河泾街道
id5011000013357,广德苑,长征镇
id5011000013358,丽景翠庭,杨行镇
id5011000013359,金甸大楼,芷江西路街道
id5011000013360,永和一村,彭浦镇
id5011000013362,大名公寓,泗泾镇
id5011000013363,上大聚丰园,大场镇
id5011000013364,龙漕公寓,漕河泾街道
id5011000013366,锦三角花园公寓,北蔡镇
id5011000013367,万科金色雅筑,东明路街道
id5011000013368,紫翠苑,高行镇
id5011000013369,锦沧公寓,共和新路街道
id5011000013370,百乐公寓,斜土路街道
id5011000013372,金地格林世界高尔夫公馆,南翔镇
id5011000013373,豫景公寓,半淞园路街道
id5011000013374,汇华花园,周浦镇
id5011000013376,馨虹苑,提篮桥街道
id5011000013377,和馨苑,宝山路街道
id5011000013378,明佳公寓,田林街道
id5011000013379,华佳花园,北蔡镇
id5011000013380,弘扬沁园,洋泾街道
id5011000013383,东苑米蓝城,颛桥镇
id5011000013384,丹桂花园,七宝镇
id5011000013385,宝林九村,友谊路街道
id5011000013386,中星莱阳公寓,沪东新村街道
id5011000013387,乐久公寓,江湾镇街道
id5011000013388,曲沃小区,彭浦新村街道
id5011000013389,名典苑,金杨新村街道
id5011000013391,水清嘉苑,莘庄镇
id5011000013392,康桥干部村,康桥镇
id5011000013393,新梅广场,莘庄镇
id5011000013395,陆凌新村,高桥镇
id5011000013396,合众湖畔花园,方松街道
id5011000013398,新大陆小区,欧阳路街道
id5011000013399,河畔家苑,徐泾镇
id5011000013400,盛桥一村,月浦镇
id5011000013401,海尚乐苑,周浦镇
id5011000013402,西环一村,莘庄镇
id5011000013403,现代苑,吴泾镇
id5011000013404,爱家豪庭,嘉兴路街道
id5011000013405,古桐公寓,张江镇
id5011000013406,鹏程苑,殷行街道
id5011000013408,海德花园,杨行镇
id5011000013411,南极苑,金杨新村街道
id5011000013412,华伦公寓,徐泾镇
id5011000013415,亭汇花苑,九亭镇
id5011000013416,润和欣苑,泗泾镇
id5011000013417,扬盛佳苑,高东镇
id5011000013418,华宝花园,七宝镇
id5011000013419,广裕小区,江湾镇街道
id5011000013420,意墅家,新桥镇
id5011000013421,月夏香樟林,岳阳街道
id5011000013422,永和教师苑,彭浦镇
id5011000013423,上大阳光乾清园,大场镇
id5011000013424,安居兰庭,曹杨新村街道
id5011000013425,宝林新苑,友谊路街道
id5011000013426,广达新苑,七宝镇
id5011000013427,亲水半岛苑,夏阳街道
id5011000013428,阳光春城,南桥镇
id5011000013429,高境二村,高境镇
id5011000013430,翰城国际,三林镇
id5011000013431,三湘世纪花城三期,五角场街道
id5011000013432,兰港大楼,五角场街道
id5011000013433,协和海琴花园,洞泾镇
id5011000013434,新梅公寓一期,莘庄镇
id5011000013434,新梅公寓,莘庄镇
id5011000013436,紫汇苑,斜土路街道
id5011000013437,鸿宝一村,南桥镇
id5011000013437,鸿宝一村南区,南桥镇
id5011000013439,金沙新村,长风新村街道
id5011000013440,闵环花苑,江川路街道
id5011000013441,学府花苑,江湾镇街道
id5011000013442,浦江世博家园五街坊,浦江镇
id5011000013443,兴都大楼,徐家汇街道
id5011000013444,华江景城,江桥镇
id5011000013445,莲花新村,梅陇镇
id5011000013446,绿洲古猗新苑,南翔镇
id5011000013447,汪家井小区,甘泉路街道
id5011000013448,银河经典苑,大桥街道
id5011000013449,仲康公寓,广中路街道
id5011000013450,鞍山六村,四平路街道
id5011000013451,美芦苑,泥城镇
id5011000013452,长桥八村,长桥街道
id5011000013453,宝山八村,友谊路街道
id5011000013454,六里嘉园,北蔡镇
id5011000013455,金橘新苑,东明路街道
id5011000013456,香阁丽苑,五角场街道
id5011000013457,新市公寓,江湾镇街道
id5011000013458,海上新村,七宝镇
id5011000013459,长白三村,延吉新村街道
id5011000013461,兰花新村,五角场镇
id5011000013462,金隆置地大厦,陆家嘴街道
id5011000013463,明丰阳光苑,五角场镇
id5011000013464,艾山新村,金杨新村街道
id5011000013465,金台三居,金杨新村街道
id5011000013466,金杨新村三街坊,金杨新村街道
id5011000013467,挹翠苑,漕河泾街道
id5011000013469,桃浦六村绿春苑,桃浦镇
id5011000013470,大宅风范城,江桥镇
id5011000013473,彭顺小区,彭浦新村街道
id5011000013474,胡桥苑,柘林镇
id5011000013475,顺驰兰郡名苑,外冈镇
id5011000013476,南康公寓,五里桥街道
id5011000013477,鸿泽苑,彭浦镇
id5011000013478,开鲁四村,殷行街道
id5011000013479,艺康苑,彭浦新村街道
id5011000013480,新世纪花苑浦东,上钢新村街道
id5011000013480,新世纪花苑三期浦东,上钢新村街道
id5011000013481,东安五村,枫林路街道
id5011000013482,新沪小区,甘泉路街道
id5011000013483,远景时代,大场镇
id5011000013484,玉华东苑,大场镇
id5011000013486,新长征花苑,长征镇
id5011000013487,金云苑,金杨新村街道
id5011000013489,永和二村,彭浦镇
id5011000013490,迎春园,康健新村街道
id5011000013492,知雅园,新泾镇
id5011000013493,平利公寓,老西门街道
id5011000013495,华侨新村,枫林路街道
id5011000013497,航天公寓一期,外滩街道
id5011000013498,上南十村,周家渡街道
id5011000013499,沙田公寓,川沙新镇
id5011000013500,爱法小天地,潍坊新村街道
id5011000013501,银星大厦,莘庄镇
id5011000013502,凌联小区,洋泾街道
id5011000013502,凌联小区,洋泾街道
id5011000013503,上房金丰苑,金杨新村街道
id5011000013505,北海新苑,彭浦镇
id5011000013505,北海新苑,彭浦镇
id5011000013505,北海新苑,彭浦镇
id5011000013506,国煌田林亲家,田林街道
id5011000013507,大西小区,曲阳路街道
id5011000013508,盛源花园,梅陇镇
id5011000013509,剑桥馨苑,颛桥镇
id5011000013511,庐迅大厦,欧阳路街道
id5011000013512,淞南七村,淞南镇
id5011000013514,采菊苑,顾村镇
id5011000013515,明中龙祥家园公寓,新桥镇
id5011000013516,绿苑小区虹口,凉城新村街道
id5011000013517,呼玛三村,张庙街道
id5011000013518,御景豪园,川沙新镇
id5011000013520,世茂爱马尚郡,海湾镇
id5011000013522,中星怡景花园,洋泾街道
id5011000013523,第九城市二期,花木街道
id5011000013524,丹桂南苑,七宝镇
id5011000013526,哈佛公寓,四平路街道
id5011000013528,龙柏五村,虹桥镇
id5011000013529,嘉丰佳苑,嘉定镇街道
id5011000013530,中环花苑,长征镇
id5011000013531,万里真金苑,长征镇
id5011000013532,摩卡小城,九亭镇
id5011000013533,航鹰小区,大场镇
id5011000013534,中通大厦,大桥街道
id5011000013535,月亮河桂园公寓,方松街道
id5011000013535,月亮河桂园别墅,方松街道
id5011000013536,文宝苑,顾村镇
id5011000013538,真北二街坊,真如镇
id5011000013539,新顺小区,虹桥街道
id5011000013540,嘉城新航域,江桥镇
id5011000013541,惠浦大厦,平凉路街道
id5011000013542,徐汇芳邻,梅陇镇
id5011000013543,闵浦新苑六村,浦江镇
id5011000013544,宁和小区,大宁路街道
id5011000013545,香树丽舍,莘庄镇
id5011000013546,绿洲康城亲水湾,康桥镇
id5011000013546,绿洲康城亲水湾雅颂,康桥镇
id5011000013546,绿洲康城亲水湾中央区,康桥镇
id5011000013547,丽水湾二期,庄行镇
id5011000013547,丽水湾一期,庄行镇
id5011000013547,丽水湾,庄行镇
id5011000013548,景源佳苑,高行镇
id5011000013549,新柳公寓,共和新路街道
id5011000013550,志园公寓,宝山路街道
id5011000013551,仁恒运杰河滨花园一期,夏阳街道
id5011000013551,仁恒运杰河滨花园二期,夏阳街道
id5011000013551,仁恒运杰河滨花园,夏阳街道
id5011000013552,金地格林世界布鲁斯郡,南翔镇
id5011000013555,交通公寓,新华路街道
id5011000013556,东苑新天地,莘庄镇
id5011000013557,长峰大厦,华阳路街道
id5011000013558,天山小区,天山路街道
id5011000013559,钦州大厦,漕河泾街道
id5011000013561,正南花苑,漕河泾街道
id5011000013563,香山新村西南街坊,金杨新村街道
id5011000013564,新翔公寓,五角场镇
id5011000013565,威海小区,南京东路街道
id5011000013566,富林苑二期,莘庄镇
id5011000013567,悦华小区,欧阳路街道
id5011000013570,祁连一村,大场镇
id5011000013571,闸园新村,南桥镇
id5011000013572,常兴家园,梅陇镇
id5011000013574,七韵美地苑,七宝镇
id5011000013575,宝林五村,友谊路街道
id5011000013576,新乐名苑,新桥镇
id5011000013577,江川公寓,江川路街道
id5011000013578,水景豪园,川沙新镇
id5011000013579,龙庭公寓,新泾镇
id5011000013580,景明大厦,江湾镇街道
id5011000013586,通阁小区,宝山路街道
id5011000013589,南溪二村,吕巷镇
id5011000013591,新泾新家园,新泾镇
id5011000013591,新泾家苑,新泾镇
id5011000013592,仁恒怡庭,新江湾城街道
id5011000013593,翔殷心秀,五角场镇
id5011000013594,金宝大厦,广中路街道
id5011000013596,市光三村,殷行街道
id5011000013597,曲一花苑,曲阳路街道
id5011000013597,曲阳大楼,曲阳路街道
id5011000013598,依云郡别墅,九亭镇
id5011000013599,气象局小区,徐家汇街道
id5011000013601,金源商住大厦,浦兴路街道
id5011000013601,金源大厦,浦兴路街道
id5011000013602,金枫公寓,唐镇
id5011000013604,文化馨苑,北蔡镇
id5011000013605,凌兆新村凌兆路711弄,东明路街道
id5011000013606,南新苑,北蔡镇
id5011000013607,玉龙苑,永丰街道
id5011000013608,由由六村,花木街道
id5011000013612,恒盛鼎城华公馆,桃浦镇
id5011000013614,东风四村,东平镇
id5011000013615,崂山三村,陆家嘴街道
id5011000013616,聚星苑,江湾镇街道
id5011000013617,富友嘉园一期,江桥镇
id5011000013618,共富一村,顾村镇
id5011000013619,苹果园别墅,虹桥镇
id5011000013620,世纪苑,梅陇镇
id5011000013621,紫藤一村,梅陇镇
id5011000013623,中虹公寓,凉城新村街道
id5011000013624,虹梅新苑,吴泾镇
id5011000013625,闵富大厦,莘庄镇
id5011000013626,肇嘉浜路853弄,枫林路街道
id5011000013627,通河一村,张庙街道
id5011000013628,中房公寓,江桥镇
id5011000013629,金博尚品苑公寓,洋泾街道
id5011000013630,众和新苑,江浦路街道
id5011000013631,和合新村,康桥镇
id5011000013633,南洋博仕欣居,江川路街道
id5011000013634,立信大厦,田林街道
id5011000013635,山泉花苑,塘桥街道
id5011000013637,达丰新村,长风新村街道
id5011000013638,金泰小区,浦兴路街道
id5011000013640,春申五村,莘庄镇
id5011000013642,龙柏四村,虹桥镇
id5011000013644,恒大华城天地苑,三林镇
id5011000013644,恒大华城,三林镇
id5011000013646,绿洲花园,顾村镇
id5011000013647,泊仕郡,顾村镇
id5011000013648,协作大厦,半淞园路街道
id5011000013649,尚东国际名园,三林镇
id5011000013649,尚东国际名园一期,三林镇
id5011000013652,济阳三村,上钢新村街道
id5011000013653,景江苑,浦江镇
id5011000013653,景江苑E区,浦江镇
id5011000013654,飞碟苑,马桥镇
id5011000013656,九州花苑,控江路街道
id5011000013658,盈港花园公寓,盈浦街道
id5011000013659,同济公寓,友谊路街道
id5011000013659,同济公寓，,友谊路街道
id5011000013660,泰宸新苑,真新街道
id5011000013662,新塘桥生活广场,塘桥街道
id5011000013663,锦华茗园,江桥镇
id5011000013665,运光小区,曲阳路街道
id5011000013666,汇丰豪轩,盈浦街道
id5011000013667,岚灵小区,长征镇
id5011000013668,云台一小区,周家渡街道
id5011000013670,邯郸小区,五角场街道
id5011000013671,大诚花苑,五角场街道
id5011000013672,华苑小区,周家桥街道
id5011000013673,真光十小区,真如镇
id5011000013674,昌里雅苑,周家渡街道
id5011000013677,金阳小区,华阳路街道
id5011000013678,中宁家园,石泉路街道
id5011000013679,锦华花园,北蔡镇
id5011000013680,真北新村三街坊,真如镇
id5011000013681,绿地东上海,康桥镇
id5011000013682,金海岸花园,山阳镇
id5011000013683,日月豪庭公寓,三林镇
id5011000013684,锦辉绿园,张庙街道
id5011000013687,民庆家园,五角场镇
id5011000013688,月季园普陀,石泉路街道
id5011000013690,金杨新村五街坊,金杨新村街道
id5011000013691,大华三村二街坊,大场镇
id5011000013692,大华二村,大场镇
id5011000013693,维罗纳贵都,永丰街道
id5011000013694,石泉一村,石泉路街道
id5011000013695,西郊河畔家园,华漕镇
id5011000013697,园南一村,长桥街道
id5011000013698,文馨苑,康健新村街道
id5011000013699,东陆新村九街坊,浦兴路街道
id5011000013700,周康三村,康桥镇
id5011000013701,万科朗润园,七宝镇
id5011000013702,上南翡翠苑,三林镇
id5011000013703,水清三村,莘庄镇
id5011000013705,怒江苑,长征镇
id5011000013706,宛南一村,枫林路街道
id5011000013707,曹杨九村,曹杨新村街道
id5011000013708,天意洲,南码头路街道
id5011000013709,海珀日晖,五里桥街道
id5011000013710,上南五村,周家渡街道
id5011000013710,浦东南路4613号,周家渡街道
id5011000013711,康桥鑫都,康桥镇
id5011000013711,康桥馨都,康桥镇
id5011000013712,祥和星宇花园公寓,桃浦镇
id5011000013712,祥和星宇花园一期,桃浦镇
id5011000013714,龙柏西郊公寓,虹桥镇
id5011000013715,富林苑三期,莘庄镇
id5011000013718,南华城,康桥镇
id5011000013719,龙柏七村,虹桥镇
id5011000013720,杨园三村,高东镇
id5011000013720,杨园新村,高东镇
id5011000013721,中大雅苑,沪东新村街道
id5011000013723,阳光花城,张江镇
id5011000013723,阳光花城二期,张江镇
id5011000013723,阳光花城一期,张江镇
id5011000013724,海虹苑,广中路街道
id5011000013726,浦坊大楼,潍坊新村街道
id5011000013728,虹旭小区,仙霞新村街道
id5011000013729,京安大楼,静安寺街道
id5011000013729,赵家桥小区,静安寺街道
id5011000013730,田林十村,田林街道
id5011000013731,福海小区,南京东路街道
id5011000013732,皇宫半岛,惠南镇
id5011000013733,徐汇新干线,华泾镇
id5011000013734,圣骊河滨苑,平凉路街道
id5011000013735,长岛公寓,浦兴路街道
id5011000013736,欧风花都,古美街道
id5011000013737,柏丽华庭,杨行镇
id5011000013738,香樟苑普陀,桃浦镇
id5011000013740,宝钢又一村,江浦路街道
id5011000013741,东方明珠小区,虹桥镇
id5011000013742,宝启花园公寓,杨行镇
id5011000013743,三泾北宅小区,周家桥街道
id5011000013744,怡心苑,高桥镇
id5011000013745,香溢花城,宜川路街道
id5011000013745,香溢花城住宅,宜川路街道
id5011000013746,天山怡景苑,新泾镇
id5011000013747,金纺小区,共和新路街道
id5011000013748,上南六村,周家渡街道
id5011000013749,公园天下,莘庄镇
id5011000013750,合生御廷园别墅,赵巷镇
id5011000013752,金田公寓,南码头路街道
id5011000013754,局北村,宝山路街道
id5011000013758,平吉一村,七宝镇
id5011000013759,三花现代城,高境镇
id5011000013759,三花现代城一期丹桂苑,高境镇
id5011000013760,三佳苑,七宝镇
id5011000013761,金色航城,航头镇
id5011000013762,万科金色公馆,三林镇
id5011000013763,璟都新园,友谊路街道
id5011000013766,丹芳苑,张江镇
id5011000013767,科兰公寓,凉城新村街道
id5011000013768,科普大楼,淮海中路街道
id5011000013769,钱富一村,金山卫镇
id5011000013770,金杨新村九街坊,金杨新村街道
id5011000013771,点睛苑,金杨新村街道
id5011000013772,凌霄苑,东明路街道
id5011000013773,九方家园,华漕镇
id5011000013774,霍山大楼,提篮桥街道
id5011000013774,"霍山大楼,",提篮桥街道
id5011000013775,开元广场,方松街道
id5011000013778,广中三村,广中路街道
id5011000013778,广中三村,广中路街道
id5011000013779,龙南七村,龙华街道
id5011000013780,东风新村,张堰镇
id5011000013781,六一小区,嘉定镇街道
id5011000013783,越富豪庭,塘桥街道
id5011000013785,东兰雅苑,古美街道
id5011000013786,新丰家园,江湾镇街道
id5011000013788,海运新村,塘桥街道
id5011000013792,富丽苑,罗店镇
id5011000013793,绿野香洲别墅,七宝镇
id5011000013794,安得公寓,欧阳路街道
id5011000013797,华富小区,漕河泾街道
id5011000013803,金杨公寓,金杨新村街道
id5011000013804,长达佳苑,航头镇
id5011000013805,东方帕堤欧,顾村镇
id5011000013808,紫藤佳苑,平凉路街道
id5011000013811,虹园一村,新泾镇
id5011000013812,洛东大楼,共和新路街道
id5011000013814,莲花小区,金泽镇
id5011000013815,卢湾教师公寓,五里桥街道
id5011000013817,逸墅新苑,高东镇
id5011000013820,鑫都城云天绿洲,莘庄工业区
id5011000013821,中信和平家园,嘉兴路街道
id5011000013822,商业一村,广中路街道
id5011000013823,科兴公寓,凉城新村街道
id5011000013825,彰武大楼,四平路街道
id5011000013826,住友嘉馨名园,菊园新区管委会
id5011000013827,武宁路200弄,长寿路街道
id5011000013828,平福小区,长桥街道
id5011000013831,久耕小区,提篮桥街道
id5011000013832,望春都市家园,控江路街道
id5011000013833,昌里众盛苑,周家渡街道
id5011000013834,申波苑,花木街道
id5011000013835,罗山六村,金杨新村街道
id5011000013836,市光一村,殷行街道
id5011000013839,工农二村,殷行街道
id5011000013840,阳光美景城,古美街道
id5011000013842,凉城二村,凉城新村街道
id5011000013844,龙呈家园,龙华街道
id5011000013845,千鹤小区,田林街道
id5011000013846,畅馨园,江川路街道
id5011000013847,金浦大楼,漕河泾街道
id5011000013848,绿地领海商业类,大场镇
id5011000013848,绿地领海商住,大场镇
id5011000013849,中汇花园南汇,惠南镇
id5011000013849,中汇花园徐汇,惠南镇
id5011000013852,汇龙花苑徐汇,龙华街道
id5011000013853,玉屏大楼,天山路街道
id5011000013854,方舟园三村,岳阳街道
id5011000013855,牡丹新村,七宝镇
id5011000013856,盛世宝邸,淞南镇
id5011000013856,盛世宝邸一期,淞南镇
id5011000013858,建银曙光小区,大宁路街道
id5011000013860,盛桥三村,月浦镇
id5011000013862,美兰湖颐景园,罗店镇
id5011000013863,嘉丰新苑,七宝镇
id5011000013864,港龙公寓,老西门街道
id5011000013865,城投世纪名城,高境镇
id5011000013866,莘城苑,莘庄镇
id5011000013867,古美七村,古美街道
id5011000013868,蔷薇一村待删除,梅陇镇
id5011000013869,万源城朗郡,古美街道
id5011000013870,宁泰馨苑,彭浦镇
id5011000013872,天华公寓,仙霞新村街道
id5011000013873,天宝恬苑,九亭镇
id5011000013874,富友嘉园二期,江桥镇
id5011000013874,富友嘉园一期,江桥镇
id5011000013874,富友嘉园,江桥镇
id5011000013875,海东公寓,北蔡镇
id5011000013876,海阳新村,三林镇
id5011000013877,百兴花园,大桥街道
id5011000013878,东方明珠国际公寓,南码头路街道
id5011000013879,梅川四街坊,长征镇
id5011000013880,美树铭家,高境镇
id5011000013881,牡丹苑浦东,花木街道
id5011000013882,华夏小区,三林镇
id5011000013883,浪琴水岸花园公寓,方松街道
id5011000013884,华景花苑,七宝镇
id5011000013886,紫祥小区,芷江西路街道
id5011000013887,毕加索小镇一期公寓,唐镇
id5011000013888,青厦小区,川沙新镇
id5011000013889,崂山新村,陆家嘴街道
id5011000013890,宜川六村,宜川路街道
id5011000013891,哈密苑,新泾镇
id5011000013892,碧林湾公寓,七宝镇
id5011000013893,天鸿公寓,虹桥镇
id5011000013894,泓园,天平路街道
id5011000013895,飞帆大楼,大桥街道
id5011000013896,龙华花园,漕河泾街道
id5011000013897,新华路一号,新华路街道
id5011000013898,万里名轩,长征镇
id5011000013899,爱里舍花园别墅,新成路街道
id5011000013901,上海滩花园洋房,洋泾街道
id5011000013903,证大宽域,洋泾街道
id5011000013905,中祥哥德堡,莘庄镇
id5011000013907,临汾名城三期,临汾路街道
id5011000013908,寿祥坊,康健新村街道
id5011000013909,常澳馨苑,长寿路街道
id5011000013910,盛逸公寓,塘桥街道
id5011000013911,乐活居,长寿路街道
id5011000013912,品尊国际,石泉路街道
id5011000013914,凯旋一村,徐家汇街道
id5011000013917,华山丽苑,新华路街道
id5011000013918,虹北公寓,江湾镇街道
id5011000013921,科华公寓,田林街道
id5011000013922,月亮河碧园公寓,方松街道
id5011000013923,海鹏公寓,五角场街道
id5011000013924,房地人才公寓,湖南路街道
id5011000013926,龙柏香榭苑,虹桥镇
id5011000013928,赞成红树林,金山卫镇
id5011000013929,中科新苑,斜土路街道
id5011000013930,潍坊十村,潍坊新村街道
id5011000013931,东方御花园,古美街道
id5011000013932,宝地新品居,新泾镇
id5011000013934,海普苑,真如镇
id5011000013935,合兴小区,天目西路街道
id5011000013936,阳城书院,彭浦镇
id5011000013937,三岛龙州苑,石化街道
id5011000013938,真光新秀,真如镇
id5011000013940,鞍山四村,四平路街道
id5011000013940,鞍山四村第一小区,四平路街道
id5011000013943,东湖花园,莘庄镇
id5011000013944,才茂公寓,四平路街道
id5011000013946,大华公寓长宁,天山路街道
id5011000013950,骏丰嘉俪花园,南翔镇
id5011000013952,玉兰四村,安亭镇
id5011000013953,罗南二村,罗店镇
id5011000013954,金天地花园,山阳镇
id5011000013954,宝宸共和家园,山阳镇
id5011000013955,万兆家园一期,七宝镇
id5011000013955,万兆家园,七宝镇
id5011000013957,川北小区,川沙新镇
id5011000013957,川沙路4586弄,川沙新镇
id5011000013958,惠德新邨,花木街道
id5011000013959,吉云公寓,花木街道
id5011000013961,安康新村,康桥镇
id5011000013962,徳盈家园,惠南镇
id5011000013962,惠南小城,惠南镇
id5011000013962,德盈佳园,惠南镇
id5011000013963,宜川二村,宜川路街道
id5011000013964,延新小区,大宁路街道
id5011000013966,凉二小区,凉城新村街道
id5011000013968,名庭花苑,方松街道
id5011000013969,文景苑,方松街道
id5011000013973,泰鸿新苑,延吉新村街道
id5011000013976,建二公寓,欧阳路街道
id5011000013977,芙蓉小区,仙霞新村街道
id5011000013979,正阳世纪星城,南桥镇
id5011000013980,民星一村,殷行街道
id5011000013981,水岸秀苑,江桥镇
id5011000013982,新泾四村,北新泾街道
id5011000013983,新中小区,江苏路街道
id5011000013984,椰泰公寓,五角场镇
id5011000013986,芳草苑浦东,花木街道
id5011000013987,辛耕大厦,江湾镇街道
id5011000013988,保利林语溪公寓,康桥镇
id5011000013991,上海捷克住宅小区公寓,徐泾镇
id5011000013992,东方锦园,新江湾城街道
id5011000013993,杏花新苑,花木街道
id5011000013994,华亭公寓,方松街道
id5011000013995,航天新苑,虹梅路街道
id5011000013996,明光苑,川沙新镇
id5011000013997,德州一村,上钢新村街道
id5011000013998,爱心公寓,五里桥街道
id5011000013999,龙南五村,龙华街道
id5011000014000,紫薇新村,徐泾镇
id5011000014002,康佳苑,漕河泾街道
id5011000014003,中漕小区,徐家汇街道
id5011000014004,银河新都,梅陇镇
id5011000014005,仁和花苑,金杨新村街道
id5011000014007,太浜巷小区,石泉路街道
id5011000014008,卫生公寓,朱泾镇
id5011000014009,洪高小区,周家渡街道
id5011000014010,汇金公寓,虹桥镇
id5011000014011,杨浦大厦,五角场街道
id5011000014013,金汇园,半淞园路街道
id5011000014014,北蔡苑,北蔡镇
id5011000014015,明月清泉南园,新桥镇
id5011000014016,信利苑,七宝镇
id5011000014016,航华二村信利苑,七宝镇
id5011000014017,新兴大厦,提篮桥街道
id5011000014018,文兰小区,塘桥街道
id5011000014019,云润家园,九亭镇
id5011000014020,绿梅三村,莘庄镇
id5011000014021,仙蓉花苑,仙霞新村街道
id5011000014022,齐锦苑,南码头路街道
id5011000014023,长青坊,康健新村街道
id5011000014024,浦发博园别墅,三林镇
id5011000014025,云翔小区,南翔镇
id5011000014027,海乾公寓,打浦桥街道
id5011000014030,目华新村,柘林镇
id5011000014031,龚华公寓,曹路镇
id5011000014033,红梅小区嘉定,安亭镇
id5011000014034,阳光花城一期,张江镇
id5011000014035,锦绣华都,康桥镇
id5011000014037,金港花园公寓,泗泾镇
id5011000014038,龙湖滟澜山公寓,赵巷镇
id5011000014038,龙湖滟澜山别墅,赵巷镇
id5011000014039,清涧六街坊,真如镇
id5011000014040,兴霞小区,新泾镇
id5011000014041,雅景公寓,洋泾街道
id5011000014042,花木苑,花木街道
id5011000014043,申舟明林苑,洋泾街道
id5011000014044,融都金桥园,浦兴路街道
id5011000014045,金桂小区,花木街道
id5011000014046,罗山三村,金杨新村街道
id5011000014047,运杰城市花园,夏阳街道
id5011000014049,杨泰苑,杨行镇
id5011000014050,仁和苑,五角场街道
id5011000014051,联建新村宝山,大场镇
id5011000014052,鸿发家园,古美街道
id5011000014053,和源名城,临汾路街道
id5011000014054,金巷小区,浦兴路街道
id5011000014055,福苑大厦,新华路街道
id5011000014056,鼎鑫名流世家,川沙新镇
id5011000014057,圣鑫苑,周浦镇
id5011000014058,荣盛名邸公寓,新桥镇
id5011000014060,东风二村,江川路街道
id5011000014060,东风二村,江川路街道
id5011000014060,东江小区,江川路街道
id5011000014060,东风二村闵行,江川路街道
id5011000014061,凤凰小区,岳阳街道
id5011000014062,共康前进公寓,彭浦新村街道
id5011000014063,宝钢十村,友谊路街道
id5011000014064,程桥二村,程家桥街道
id5011000014066,四季绿园,五角场街道
id5011000014067,高境一村,高境镇
id5011000014068,华润置地橡树湾,新江湾城街道
id5011000014069,东陆新村三街坊,浦兴路街道
id5011000014070,京浦小区,北蔡镇
id5011000014071,绿庭尚城,九亭镇
id5011000014072,城建小区,大桥街道
id5011000014073,马赛花园,虹桥街道
id5011000014076,华高苑,高行镇
id5011000014077,宜嘉坊,北新泾街道
id5011000014079,兰馨公寓长宁,程家桥街道
id5011000014079,兰馨楼,程家桥街道
id5011000014082,罗阳二村,梅陇镇
id5011000014083,华润外滩九里,小东门街道
id5011000014084,振宏小区,虹桥镇
id5011000014085,浦东世纪花园二期别墅,花木街道
id5011000014086,林荫大楼,老西门街道
id5011000014087,东明新村,潍坊新村街道
id5011000014088,梅陇五村,凌云路街道
id5011000014089,金地格林世界柯玛仕庄园,南翔镇
id5011000014091,万科新里程,三林镇
id5011000014092,新世纪名苑,金杨新村街道
id5011000014093,九城湖滨国际,九亭镇
id5011000014095,南林公寓,田林街道
id5011000014096,海联花苑,虹桥镇
id5011000014097,重矿大厦,五里桥街道
id5011000014098,蒙自大楼,打浦桥街道
id5011000014099,望源公寓,彭浦镇
id5011000014101,申新花苑,新华路街道
id5011000014103,家电大楼,周家桥街道
id5011000014106,华飞公寓,潍坊新村街道
id5011000014107,上大阳光乾静园,大场镇
id5011000014108,科宁公寓,周家桥街道
id5011000014110,澳龙公寓,漕河泾街道
id5011000014111,新天家园,洋泾街道
id5011000014112,阳城花园,彭浦镇
id5011000014115,金牛苑,漕河泾街道
id5011000014116,爱联大厦,四平路街道
id5011000014117,共富四村,顾村镇
id5011000014118,国地公寓,塘桥街道
id5011000014119,丽华公寓公寓,莘庄镇
id5011000014120,安龙大楼,仙霞新村街道
id5011000014121,龙祥公寓,新桥镇
id5011000014126,乐业公寓,共和新路街道
id5011000014127,西郊景平苑,华漕镇
id5011000014128,同兴大楼,南京东路街道
id5011000014129,龙泽园,山阳镇
id5011000014130,新南路壹号公寓,新桥镇
id5011000014131,东陆新村七街坊,浦兴路街道
id5011000014131,东陆七街坊,浦兴路街道
id5011000014132,恒益公寓,斜土路街道
id5011000014133,临沂六村,南码头路街道
id5011000014134,建宇公寓,友谊路街道
id5011000014135,西镇小区浦东,洋泾街道
id5011000014139,古南小区,周家桥街道
id5011000014141,中远两湾城,宜川路街道
id5011000014142,绿地东岸涟城,南汇新城镇
id5011000014144,旭阳苑,大宁路街道
id5011000014146,爱建小区,虹桥街道
id5011000014147,新南小区,江湾镇街道
