resblock_id,resblock_name,district_name,jiedao
id5011000019136,沪太路6545弄,宝山区,罗店镇
id5011000019137,丝庐雅苑别墅,浦东新区,新场镇
id5011000019138,莱英北郡别墅,嘉定区,安亭镇
id5011000019140,南码头路144弄,浦东新区,南码头路街道
id5011000019143,新市南路1141弄,虹口区,江湾镇街道
id5011000019146,新市南路1145弄,虹口区,江湾镇街道
id5011000019148,森兰名佳,浦东新区,高行镇
id5011000019148,宝宸共和家园,浦东新区,高行镇
id5011000019149,前哨二村,崇明区,东平镇
id5011000019150,长江二村,崇明区,东平镇
id5011000019151,弯弯新村,奉贤区,南桥镇
id5011000019152,南门新村,崇明区,惠南镇
id5011000019152,南门新村城桥,崇明区,惠南镇
id5011000019153,三泉路332弄,静安区,彭浦新村街道
id5011000019154,虹桥正荣府,青浦区,徐泾镇
id5011000019155,仁和都市花园,浦东新区,北蔡镇
id5011000019158,青东大楼,青浦区,盈浦街道
id5011000019160,海高新村,浦东新区,高桥镇
id5011000019161,双城路650弄,宝山区,友谊路街道
id5011000019162,舜峰家苑,浦东新区,曹路镇
id5011000019163,公园路348号,青浦区,夏阳街道
id5011000019165,九龙仓滨江壹十八,浦东新区,塘桥街道
id5011000019168,仁恒公园世纪,浦东新区,花木街道
id5011000019169,城中东路376号,青浦区,盈浦街道
id5011000019171,宝平苑,宝山区,罗泾镇
id5011000019172,建发玖珑湾,松江区,泗泾镇
id5011000019173,淞滨路110弄,宝山区,吴淞街道
id5011000019174,外青松公路2885弄,青浦区,白鹤镇
id5011000019176,鹤祥路181弄,青浦区,白鹤镇
id5011000019178,共和新路1865弄,静安区,大宁路街道
id5011000019180,陆家嘴红醍半岛别墅,闵行区,浦江镇
id5011000019181,嘉川公寓,徐汇区,凌云路街道
id5011000019182,帝景园,闵行区,江川路街道
id5011000019185,城南路293弄,浦东新区,川沙新镇
id5011000019187,华夏东路1782弄,,川沙新镇
id5011000019187,华夏东路1782弄,浦东新区,川沙新镇
id5011000019188,东体育会支路65弄,虹口区,欧阳路街道
id5011000019188,模一小区,虹口区,欧阳路街道
id5011000019190,奎照路791弄,虹口区,凉城新村街道
id5011000019191,天星路242弄,闵行区,江川路街道
id5011000019192,宝杨路3256弄,宝山区,杨行镇
id5011000019193,南大路76弄,宝山区,大场镇
id5011000019196,保德路1258弄,静安区,彭浦新村街道
id5011000019196,屹立公寓,静安区,彭浦新村街道
id5011000019197,国年路102弄,杨浦区,五角场街道
id5011000019199,长江路20弄,宝山区,吴淞街道
id5011000019202,菊泉街488弄,宝山区,顾村镇
id5011000019207,东林公寓,金山区,朱泾镇
id5011000019208,曹建路220弄,闵行区,梅陇镇
id5011000019209,古镇苑,宝山区,罗店镇
id5011000019210,黄山路230弄,静安区,共和新路街道
id5011000019212,屯溪路270弄,青浦区,白鹤镇
id5011000019212,屯溪路270弄,,白鹤镇
id5011000019214,岱岚大楼,金山区,石化街道
id5011000019216,城中路203弄,嘉定区,嘉定镇街道
id5011000019218,东塔小区,嘉定区,嘉定镇街道
id5011000019219,风伟四村,崇明区,东平镇
id5011000019225,海州路71弄,杨浦区,定海路街道
id5011000019226,新市南路第三小区,虹口区,江湾镇街道
id5011000019227,虹梅路2800弄,徐汇区,虹桥镇
id5011000019227,虹六小区,徐汇区,虹桥镇
id5011000019229,中山中路54弄,松江区,岳阳街道
id5011000019232,军民新村,浦东新区,大团镇
id5011000019232,军民新村海泉街,浦东新区,大团镇
id5011000019234,中冶尚园,宝山区,月浦镇
id5011000019235,新建路82弄浦东,浦东新区,祝桥镇
id5011000019236,许昌路1469弄,杨浦区,江浦路街道
id5011000019238,永清路171弄,宝山区,吴淞街道
id5011000019239,虬江路843号,静安区,宝山路街道
id5011000019241,泾波路375弄,金山区,枫泾镇
id5011000019243,景德路37弄,松江区,岳阳街道
id5011000019249,外青松公路4607弄,青浦区,夏阳街道
id5011000019249,蓬莱苑,青浦区,夏阳街道
id5011000019250,横港路133号,松江区,泗泾镇
id5011000019251,逸皓华庭公寓,青浦区,重固镇
id5011000019252,菊花苑,奉贤区,南桥镇
id5011000019256,德安大楼,金山区,石化街道
id5011000019259,白石路2659弄,青浦区,白鹤镇
id5011000019260,凤凰新村,松江区,岳阳街道
id5011000019261,玉兰新村,金山区,山阳镇
id5011000019263,华强景苑,青浦区,华新镇
id5011000019265,金旭花园,金山区,金山卫镇
id5011000019266,康兴苑,金山区,吕巷镇
id5011000019268,上炼新村,浦东新区,高桥镇
id5011000019269,新泾路263弄,金山区,枫泾镇
id5011000019272,外外滩,浦东新区,沪东新村街道
id5011000019273,德园路328弄,嘉定区,南翔镇
id5011000019275,复兴珑御,黄浦区,老西门街道
id5011000019278,迎园新村东一坊,嘉定区,新成路街道
id5011000019280,天后宫大楼,浦东新区,潍坊新村街道
id5011000019282,栖山路450弄,浦东新区,洋泾街道
id5011000019285,六一新村,嘉定区,嘉定镇街道
id5011000019287,利津路158弄,浦东新区,沪东新村街道
id5011000019289,沈浦泾南路90弄,金山区,朱泾镇
id5011000019291,迎春公寓,嘉定区,安亭镇
id5011000019292,南田公寓,浦东新区,惠南镇
id5011000019293,崂山西路1040弄,,外滩街道
id5011000019295,莲中路356弄,浦东新区,北蔡镇
id5011000019296,南大路106弄,宝山区,大场镇
id5011000019297,鹤坡路84弄,闵行区,浦江镇
id5011000019298,瑞丽路61弄,闵行区,江川路街道
id5011000019299,环城路121弄,松江区,中山街道
id5011000019300,水丰路61弄,杨浦区,延吉新村街道
id5011000019303,菊泉公寓,宝山区,顾村镇
id5011000019304,谷阳北路96号,松江区,岳阳街道
id5011000019305,乡思东路118弄,嘉定区,江桥镇
id5011000019305,云封公寓,嘉定区,江桥镇
id5011000019308,西新桥路46弄,松江区,岳阳街道
id5011000019309,清河路34弄,嘉定区,嘉定镇街道
id5011000019311,张马路38弄,嘉定区,嘉定镇街道
id5011000019312,乐都路17号,松江区,岳阳街道
id5011000019313,杭州路87弄,杨浦区,大桥街道
id5011000019314,荣乐东路1141弄,松江区,中山街道
id5011000019319,谷阳南路20号,松江区,岳阳街道
id5011000019320,利民新村,崇明区,东平镇
id5011000019322,耀江西村,松江区,中山街道
id5011000019323,延吉中路320弄,杨浦区,控江路街道
id5011000019326,小桥浜11弄,松江区,岳阳街道
id5011000019328,临汾路828弄,静安区,彭浦新村街道
id5011000019330,止园小区,静安区,芷江西路街道
id5011000019333,阁游路777弄,青浦区,朱家角镇
id5011000019334,汇通新村,浦东新区,惠南镇
id5011000019335,普光路106弄,青浦区,香花桥街道
id5011000019338,桃浦西路443号,普陀区,桃浦镇
id5011000019340,新德五村,浦东新区,川沙新镇
id5011000019343,普光路131弄,青浦区,香花桥街道
id5011000019345,金厦苑,浦东新区,川沙新镇
id5011000019347,园丁楼,浦东新区,金杨新村街道
id5011000019351,古华B区,奉贤区,南桥镇
id5011000019352,花中苑,嘉定区,安亭镇
id5011000019354,康发新苑,金山区,枫泾镇
id5011000019356,义王路101弄,浦东新区,高桥镇
id5011000019357,石太路86弄,宝山区,罗泾镇
id5011000019358,泰宸舒庭,嘉定区,安亭镇
id5011000019361,民乐三村,松江区,岳阳街道
id5011000019361,民乐三村无效楼盘,松江区,岳阳街道
id5011000019362,中锐龙湾1号,金山区,山阳镇
id5011000019363,城南路362弄,浦东新区,川沙新镇
id5011000019364,川环南路408弄,浦东新区,川沙新镇
id5011000019369,乔家浜路21弄,浦东新区,川沙新镇
id5011000019371,北大街108弄,嘉定区,嘉定镇街道
id5011000019373,莲中路191弄,浦东新区,北蔡镇
id5011000019374,花园弄小区,嘉定区,嘉定镇街道
id5011000019376,新城水云间东区,松江区,永丰街道
id5011000019377,金葵路1115弄,浦东新区,金桥镇
id5011000019377,金葵新城东区,浦东新区,金桥镇
id5011000019380,马陆街248弄,嘉定区,马陆镇
id5011000019383,西街421弄,闵行区,莘庄镇
id5011000019384,庙泾新村,奉贤区,南桥镇
id5011000019386,华坪路9弄,闵行区,江川路街道
id5011000019386,华江二村,闵行区,江川路街道
id5011000019387,园与墅,金山区,吕巷镇
id5011000019388,江海新村,奉贤区,南桥镇
id5011000019393,军民花苑,奉贤区,南桥镇
id5011000019395,海滨新一村,浦东新区,万祥镇
id5011000019401,秀州街450弄,金山区,朱泾镇
id5011000019401,秀洲阁,金山区,朱泾镇
id5011000019404,惠北新村,浦东新区,惠南镇
id5011000019405,宏阳新村,金山区,山阳镇
id5011000019406,赵江路31弄,青浦区,白鹤镇
id5011000019409,东卫小区,浦东新区,惠南镇
id5011000019410,沪宜公路3668弄,嘉定区,嘉定镇街道
id5011000019414,水利新村,浦东新区,惠南镇
id5011000019415,淀湖路25弄,青浦区,盈浦街道
id5011000019415,盈港新村万寿桥商住楼,青浦区,盈浦街道
id5011000019416,万安街433弄,金山区,朱泾镇
id5011000019418,石家街144弄,浦东新区,高桥镇
id5011000019419,海安大楼,金山区,石化街道
id5011000019422,真北路1143弄,普陀区,长征镇
id5011000019423,浦南园,奉贤区,南桥镇
id5011000019427,临安大楼,金山区,石化街道
id5011000019430,安东新村,金山区,张堰镇
id5011000019431,乾溪路151弄,宝山区,大场镇
id5011000019432,白大楼,普陀区,石泉路街道
id5011000019433,华科东路180弄,青浦区,赵巷镇
id5011000019435,西郊新村,金山区,亭林镇
id5011000019437,浦银五村,金山区,山阳镇
id5011000019438,国顺路375弄,杨浦区,五角场街道
id5011000019439,金溪三村,青浦区,金泽镇
id5011000019440,安居瑶成湾花园,普陀区,长征镇
id5011000019444,大陆家宅,浦东新区,洋泾街道
id5011000019446,凤星路1304弄,青浦区,华新镇
id5011000019447,盛世春晓苑,浦东新区,曹路镇
id5011000019448,德华路226弄,嘉定区,南翔镇
id5011000019449,塘桥路223弄,浦东新区,塘桥街道
id5011000019450,莲安东路80弄,浦东新区,北蔡镇
id5011000019453,天和前滩时代,奉贤区,金汇镇
id5011000019454,沂南路42弄,浦东新区,南码头路街道
id5011000019455,北城壕路111弄,浦东新区,川沙新镇
id5011000019455,北城小区,浦东新区,川沙新镇
id5011000019457,西三里桥路9弄,浦东新区,南码头路街道
id5011000019459,临仓街298弄,金山区,朱泾镇
id5011000019460,中洲里程,浦东新区,新场镇
id5011000019465,新月锦绣园,宝山区,月浦镇
id5011000019468,航星二村,奉贤区,南桥镇
id5011000019469,海盈新村,青浦区,盈浦街道
id5011000019470,南大路20弄,宝山区,大场镇
id5011000019473,淞滨支路40弄,宝山区,吴淞街道
id5011000019478,水泥新村,奉贤区,南桥镇
id5011000019480,宝山五村,宝山区,友谊路街道
id5011000019483,平安家园,奉贤区,四团镇
id5011000019484,芙蓉二村,金山区,枫泾镇
id5011000019490,开鲁路33弄,杨浦区,殷行街道
id5011000019491,瀛通金鳌山公寓,崇明区,城桥镇
id5011000019495,盈港新村,青浦区,盈浦街道
id5011000019496,人民路287号,崇明区,城桥镇
id5011000019497,隆昌路718弄,杨浦区,延吉新村街道
id5011000019498,富民二村,金山区,张堰镇
id5011000019500,大名城名郡,嘉定区,安亭镇
id5011000019501,新月雅苑,宝山区,月浦镇
id5011000019502,景港名人苑,青浦区,盈浦街道
id5011000019504,淞滨路141弄,宝山区,吴淞街道
id5011000019509,迎宾路1弄,松江区,中山街道
id5011000019510,万科翡翠公园,浦东新区,张江镇
id5011000019511,松汇中路948弄,松江区,岳阳街道
id5011000019512,星华公寓,嘉定区,江桥镇
id5011000019513,妙龙小区,浦东新区,川沙新镇
id5011000019514,复兴中路507弄,,瑞金二路街道
id5011000019514,复兴中路507弄,黄浦区,瑞金二路街道
id5011000019515,上溶新村,浦东新区,南码头路街道
id5011000019516,温宿路55弄,嘉定区,嘉定镇街道
id5011000019517,新川路742弄,浦东新区,川沙新镇
id5011000019519,华进公寓,虹口区,江湾镇街道
id5011000019524,阳曲路501弄,静安区,临汾路街道
id5011000019527,云台小区,浦东新区,周家渡街道
id5011000019528,江海名都,崇明区,城桥镇
id5011000019530,沪松路11弄,松江区,岳阳街道
id5011000019532,河滨小区,浦东新区,川沙新镇
id5011000019536,珠光新村,青浦区,朱家角镇
id5011000019540,临汾路991号,静安区,彭浦新村街道
id5011000019541,川南奉公路3424弄,浦东新区,祝桥镇
id5011000019544,园西二居,浦东新区,川沙新镇
id5011000019547,曙光路25弄,浦东新区,川沙新镇
id5011000019548,中山北路197弄,静安区,共和新路街道
id5011000019549,振兴新村,浦东新区,惠南镇
id5011000019552,惠丰园小区,浦东新区,惠南镇
id5011000019555,彩虹新村,浦东新区,惠南镇
id5011000019559,车站南路12号,浦东新区,惠南镇
id5011000019560,东新街2弄,闵行区,马桥镇
id5011000019560,东新街2弄小区,闵行区,马桥镇
id5011000019561,霍山路1200弄,杨浦区,平凉路街道
id5011000019562,隆安大楼,金山区,石化街道
id5011000019563,上南路4071弄,浦东新区,东明路街道
id5011000019564,黄兴路619弄,杨浦区,控江路街道
id5011000019567,公元新村,浦东新区,康桥镇
id5011000019569,福泉山路425弄,青浦区,重固镇
id5011000019570,华港花园,浦东新区,川沙新镇
id5011000019577,东大小区,嘉定区,嘉定镇街道
id5011000019580,森兰名轩,浦东新区,高行镇
id5011000019582,开乐大街110弄,金山区,亭林镇
id5011000019587,华亭路8弄,金山区,亭林镇
id5011000019588,桃园坊,松江区,岳阳街道
id5011000019592,建枫新村,金山区,枫泾镇
id5011000019594,国年路160弄,杨浦区,五角场街道
id5011000019596,泾波路118弄,金山区,枫泾镇
id5011000019598,璜溪东街106弄,金山区,吕巷镇
id5011000019600,培育路125弄,青浦区,金泽镇
id5011000019601,潼港七村,浦东新区,高桥镇
id5011000019603,莘沥路20弄,闵行区,莘庄镇
id5011000019604,龙湖紫悦湾公寓,青浦区,赵巷镇
id5011000019606,万业梦立方,松江区,泗泾镇
id5011000019610,南桥路297弄,浦东新区,川沙新镇
id5011000019610,南桥小区,浦东新区,川沙新镇
id5011000019611,富岩路230弄,闵行区,马桥镇
id5011000019615,城中路43弄,嘉定区,嘉定镇街道
id5011000019616,金地城三期御领,浦东新区,惠南镇
id5011000019620,澄浏中路3380弄,嘉定区,新成路街道
id5011000019621,南安新村,金山区,金山卫镇
id5011000019624,佳木斯路110弄,杨浦区,五角场镇
id5011000019625,塔城路666弄,嘉定区,嘉定镇街道
id5011000019627,嘉罗公路531弄,嘉定区,新成路街道
id5011000019627,嘉星绿苑,嘉定区,新成路街道
id5011000019628,华府188,浦东新区,川沙新镇
id5011000019631,娄塘镇南新路219弄,嘉定区,徐行镇
id5011000019631,锦园小区南新路219弄,嘉定区,徐行镇
id5011000019631,锦园小区,嘉定区,徐行镇
id5011000019632,赵重路100弄,青浦区,赵巷镇
id5011000019633,京华路439弄,青浦区,徐泾镇
id5011000019634,沽源路111弄,虹口区,江湾镇街道
id5011000019635,朋鑫苑,金山区,朱泾镇
id5011000019636,城中西路57弄,青浦区,盈浦街道
id5011000019639,上川路1638弄,浦东新区,曹路镇
id5011000019642,奉炮公路432弄,奉贤区,海湾镇
id5011000019643,临潮大楼,金山区,石化街道
id5011000019645,盈中西路132弄,青浦区,盈浦街道
id5011000019646,城桥镇八一路817弄,崇明区,城桥镇
id5011000019648,梅州大楼,金山区,石化街道
id5011000019649,洛中新村,宝山区,大场镇
id5011000019651,南长路111弄,宝山区,罗店镇
id5011000019651,富南苑,宝山区,罗店镇
id5011000019652,石皮路89弄,浦东新区,川沙新镇
id5011000019653,屯北新村,青浦区,白鹤镇
id5011000019654,沪南公路2421弄,浦东新区,北蔡镇
id5011000019655,和平街150弄,嘉定区,南翔镇
id5011000019656,世界路65弄,杨浦区,五角场镇
id5011000019657,新市北路1491弄,虹口区,江湾镇街道
id5011000019659,武川路245弄,杨浦区,五角场街道
id5011000019661,长阳路1900弄,杨浦区,大桥街道
id5011000019664,西河浜路116弄,浦东新区,川沙新镇
id5011000019667,新北街227弄,松江区,新桥镇
id5011000019668,普照路104弄,松江区,岳阳街道
id5011000019669,乐都路48弄,松江区,岳阳街道
id5011000019670,玉兰路99弄,浦东新区,花木街道
id5011000019671,凤星路1469弄,青浦区,华新镇
id5011000019674,鹤坡路83弄,闵行区,浦江镇
id5011000019676,鸿海大楼,金山区,石化街道
id5011000019677,东大街118弄,嘉定区,嘉定镇街道
id5011000019679,天星路251弄,闵行区,江川路街道
id5011000019680,东大街214弄,嘉定区,嘉定镇街道
id5011000019681,福泉一区,青浦区,重固镇
id5011000019683,中心新村,金山区,亭林镇
id5011000019685,邱家湾31弄,松江区,中山街道
id5011000019687,温宿路31弄,嘉定区,嘉定镇街道
id5011000019694,嘉裕坊,嘉定区,菊园新区管委会
id5011000019695,吴杨路55弄,嘉定区,江桥镇
id5011000019698,信义嘉庭,嘉定区,马陆镇
id5011000019699,温宿路47弄,嘉定区,嘉定镇街道
id5011000019701,毛纺新村,崇明区,东平镇
id5011000019704,广中路462号,虹口区,广中路街道
id5011000019706,闻喜华庭,静安区,彭浦新村街道
id5011000019707,文化新村惠南,浦东新区,惠南镇
id5011000019708,汇锦城别墅,浦东新区,新场镇
id5011000019710,星月路98弄,崇明区,三星镇
id5011000019711,卫零路548弄,金山区,石化街道
id5011000019713,高昌路105弄,嘉定区,嘉定镇街道
id5011000019718,西村小区,嘉定区,新成路街道
id5011000019719,新盈新村,青浦区,盈浦街道
id5011000019723,希望大楼,嘉定区,马陆镇
id5011000019725,酱园弄,崇明区,城桥镇
id5011000019727,普康苑,奉贤区,南桥镇
id5011000019728,锦川公寓,闵行区,吴泾镇
id5011000019731,华丰路12号,浦东新区,南码头路街道
id5011000019733,民主街24弄,嘉定区,南翔镇
id5011000019734,沪闵路315弄,闵行区,江川路街道
id5011000019735,青年路396号,闵行区,七宝镇
id5011000019736,新川路856弄,浦东新区,川沙新镇
id5011000019736,玉宇小区,浦东新区,川沙新镇
id5011000019737,鹤庆路58弄,闵行区,江川路街道
id5011000019739,丽宾小区,闵行区,江川路街道
id5011000019740,华鼎大楼,金山区,石化街道
id5011000019743,环镇西路39弄,闵行区,虹桥镇
id5011000019744,温宿路50弄,嘉定区,嘉定镇街道
id5011000019745,育新新村,浦东新区,惠南镇
id5011000019747,城中路72弄,嘉定区,嘉定镇街道
id5011000019747,嘉城名苑,嘉定区,嘉定镇街道
id5011000019748,河东路44弄,闵行区,江川路街道
id5011000019750,横沔江路256弄,浦东新区,张江镇
id5011000019751,政立路80弄,杨浦区,五角场镇
id5011000019753,同泰北路401弄,宝山区,吴淞街道
id5011000019754,新金山路519弄,金山区,枫泾镇
id5011000019756,长阳路2080号,杨浦区,大桥街道
id5011000019757,定海路170弄,杨浦区,定海路街道
id5011000019758,谈中路223弄,闵行区,浦江镇
id5011000019761,沁春路1122弄,闵行区,莘庄镇
id5011000019762,榆松苑,金山区,朱泾镇
id5011000019763,塔前小区,嘉定区,嘉定镇街道
id5011000019766,光联村488弄,青浦区,徐泾镇
id5011000019772,新苗路28弄,青浦区,华新镇
id5011000019775,迎春新苑,嘉定区,安亭镇
id5011000019776,清河路375号,嘉定区,菊园新区管委会
id5011000019777,翔封路12弄,嘉定区,江桥镇
id5011000019779,芙蓉二街坊,嘉定区,安亭镇
id5011000019780,张马路15弄,嘉定区,嘉定镇街道
id5011000019781,乐源城,浦东新区,惠南镇
id5011000019783,德华三村,嘉定区,南翔镇
id5011000019784,宝华源墅,闵行区,浦江镇
id5011000019786,晶采坊,闵行区,梅陇镇
id5011000019787,双阳路594弄,杨浦区,控江路街道
id5011000019791,环城东路21号,奉贤区,南桥镇
id5011000019794,雅居乐星徽,松江区,车墩镇
id5011000019795,青龙公寓,青浦区,盈浦街道
id5011000019796,中铁北城时代,宝山区,杨行镇
id5011000019798,大连西路100号,虹口区,曲阳路街道
id5011000019802,燎原二村,奉贤区,海湾镇
id5011000019803,四达路210弄,虹口区,欧阳路街道
id5011000019804,浦银三村,金山区,朱泾镇
id5011000019811,王桥街41弄,浦东新区,川沙新镇
id5011000019813,东区新村,浦东新区,南汇新城镇
id5011000019814,佘山一品,松江区,佘山镇
id5011000019815,新寺镇中街1幢,奉贤区,柘林镇
id5011000019816,石皮路小区,浦东新区,川沙新镇
id5011000019817,韶嘉路51弄,虹口区,江湾镇街道
id5011000019820,云川公寓,浦东新区,川沙新镇
id5011000019821,天鹏四区,奉贤区,四团镇
id5011000019823,陆家嘴锦绣里,浦东新区,北蔡镇
id5011000019824,平苑小区,奉贤区,四团镇
id5011000019828,上川路1468弄,浦东新区,曹路镇
id5011000019832,繁荣华庭,浦东新区,周浦镇
id5011000019835,古镇花苑,松江区,泗泾镇
id5011000019836,润和苑二期,松江区,泗泾镇
id5011000019837,莘沥路188弄,闵行区,莘庄镇
id5011000019839,瑞丽路22弄,闵行区,江川路街道
id5011000019842,松汇西路709弄,松江区,岳阳街道
id5011000019843,普照路21号,松江区,岳阳街道
id5011000019845,仓南弄,松江区,永丰街道
id5011000019846,恒大帝景,松江区,中山街道
id5011000019847,桃花源一村,浦东新区,惠南镇
id5011000019848,浦东颐景园,浦东新区,惠南镇
id5011000019854,香溢璟庭商铺,嘉定区,菊园新区管委会
id5011000019857,君临六六公寓,闵行区,江川路街道
id5011000019858,中山东路301号,松江区,中山街道
id5011000019860,中山东路174号,松江区,中山街道
id5011000019861,中山东路120弄,松江区,中山街道
id5011000019863,松卫新村,金山区,金山卫镇
id5011000019867,西新桥20号,松江区,岳阳街道
id5011000019868,中山二路303号,松江区,岳阳街道
id5011000019869,中山二路53号,松江区,岳阳街道
id5011000019870,中山二路55号,松江区,岳阳街道
id5011000019871,中山二路596号,松江区,岳阳街道
id5011000019873,颛卫路135弄,闵行区,颛桥镇
id5011000019874,谈中路230弄,闵行区,浦江镇
id5011000019877,香家弄5支弄,松江区,岳阳街道
id5011000019879,谷阳北路64号,,岳阳街道
id5011000019882,谷阳北路114号,松江区,岳阳街道
id5011000019883,谷阳北路116号,松江区,岳阳街道
id5011000019884,菜花泾90号,松江区,岳阳街道
id5011000019886,谈中路158弄,闵行区,浦江镇
id5011000019887,信达蓝爵,松江区,中山街道
id5011000019889,滨浦新苑九村,闵行区,浦江镇
id5011000019890,中沟路40弄,闵行区,颛桥镇
id5011000019891,颛兴路50弄,闵行区,颛桥镇
id5011000019892,昌乐公寓,浦东新区,宣桥镇
id5011000019895,北门街38号,松江区,中山街道
id5011000019896,满香苑,闵行区,浦江镇
id5011000019898,象屿上海年华,松江区,新桥镇
id5011000019899,新弘墅园,松江区,新桥镇
id5011000019903,人民北路226号,松江区,岳阳街道
id5011000019904,果园路145弄,浦东新区,南汇新城镇
id5011000019909,牌楼西路439弄,浦东新区,新场镇
id5011000019910,万科公园大道,闵行区,马桥镇
id5011000019911,永康城星华园,闵行区,浦江镇
id5011000019912,闸航路2589弄,闵行区,浦江镇
id5011000019914,寺平北路111弄,金山区,亭林镇
id5011000019917,大虹桥国际,闵行区,莘庄镇
id5011000019920,朗诗里程,浦东新区,南汇新城镇
id5011000019923,南中街53号,闵行区,马桥镇
id5011000019924,中街155弄,闵行区,马桥镇
id5011000019926,东新街4号,闵行区,马桥镇
id5011000019927,富岩路23号,闵行区,马桥镇
id5011000019928,马桥镇东街11号,闵行区,马桥镇
id5011000019929,百鸟苑,松江区,洞泾镇
id5011000019930,紫薇茗庭,松江区,洞泾镇
id5011000019931,景富公寓,金山区,朱泾镇
id5011000019934,南中新村,奉贤区,南桥镇
id5011000019936,永康城蒲芳苑,闵行区,浦江镇
id5011000019937,金溪路258弄,青浦区,金泽镇
id5011000019938,金溪路267弄,青浦区,金泽镇
id5011000019939,东苑利华苑北区,闵行区,莘庄镇
id5011000019945,海燕新村浦东,浦东新区,惠南镇
id5011000019948,西霞路12弄,松江区,佘山镇
id5011000019949,明天华城,浦东新区,周浦镇
id5011000019949,明天华城二期,浦东新区,周浦镇
id5011000019949,明天华城三期,浦东新区,周浦镇
id5011000019952,东方鸿璟,浦东新区,祝桥镇
id5011000019955,卫星东路50弄,浦东新区,惠南镇
id5011000019956,莘浜路341弄,闵行区,莘庄镇
id5011000019959,官厅路6号,松江区,叶榭镇
id5011000019961,百曲和苑,奉贤区,金汇镇
id5011000019962,万祥兴隆苑,浦东新区,万祥镇
id5011000019963,永爱路261弄,浦东新区,大团镇
id5011000019964,惠东路300弄,浦东新区,惠南镇
id5011000019965,良丰新村,浦东新区,惠南镇
id5011000019967,城基路148弄,浦东新区,惠南镇
id5011000019968,海燕大厦,浦东新区,惠南镇
id5011000019969,溢发公寓,闵行区,莘庄镇
id5011000019972,丽泽梅傲苑,浦东新区,书院镇
id5011000019978,工业新村,浦东新区,惠南镇
id5011000019979,联谊新寓,浦东新区,惠南镇
id5011000019980,申达新村,浦东新区,惠南镇
id5011000019981,东南新村周浦,,周浦镇
id5011000019981,东南新村浦东,,周浦镇
id5011000019981,东南新村周浦,浦东新区,周浦镇
id5011000019985,周家湾小区,徐汇区,龙华街道
id5011000019986,广虹二村,青浦区,徐泾镇
id5011000019987,南杨小区新浦路,浦东新区,北蔡镇
id5011000019989,城开珑庭,闵行区,梅陇镇
id5011000019990,绿茵公寓,闵行区,莘庄镇
id5011000019991,南街51弄,闵行区,莘庄镇
id5011000019992,新海大楼,青浦区,盈浦街道
id5011000019994,昌里路164号,浦东新区,周家渡街道
id5011000019995,天竹新村,浦东新区,祝桥镇
id5011000019996,妙境路715弄,浦东新区,川沙新镇
id5011000019998,新北花苑,青浦区,盈浦街道
id5011000020001,青溪新村,青浦区,盈浦街道
id5011000020003,青年路364号,闵行区,七宝镇
id5011000020007,耀华路360弄,浦东新区,上钢新村街道
id5011000020008,青年路300号,闵行区,七宝镇
id5011000020009,青年路190号,闵行区,七宝镇
id5011000020010,龙华西路334弄,徐汇区,龙华街道
id5011000020011,耀华高层,浦东新区,上钢新村街道
id5011000020013,阳光城愉景湾,浦东新区,川沙新镇
id5011000020015,新丰公寓,青浦区,华新镇
id5011000020018,九亭教师楼,松江区,九亭镇
id5011000020019,翡翠国际花苑,青浦区,盈浦街道
id5011000020021,浦三路4677弄,浦东新区,康桥镇
id5011000020026,罗秀家园,徐汇区,凌云路街道
id5011000020029,浦仓路768弄,青浦区,夏阳街道
id5011000020033,青昆路4弄,青浦区,夏阳街道
id5011000020036,德源公寓,徐汇区,凌云路街道
id5011000020036,得源公寓,徐汇区,凌云路街道
id5011000020040,东方丰甸苑别墅,浦东新区,南码头路街道
id5011000020043,杨思路450号,浦东新区,三林镇
id5011000020049,城南路329弄,浦东新区,川沙新镇
id5011000020050,城南路380弄,浦东新区,川沙新镇
id5011000020051,杨思路582号,浦东新区,三林镇
id5011000020064,杨新路89号,浦东新区,三林镇
id5011000020070,环城东路188弄,青浦区,盈浦街道
id5011000020074,中山南二路960弄,徐汇区,枫林路街道
id5011000020074,龙山小区,徐汇区,枫林路街道
id5011000020075,沪南公路1391弄,浦东新区,惠南镇
id5011000020078,新凯城钟秀苑,松江区,泗泾镇
id5011000020079,莘沥路18弄,闵行区,莘庄镇
id5011000020083,城中东路311号,青浦区,夏阳街道
id5011000020084,崧泽华城和瑞西苑,青浦区,赵巷镇
id5011000020085,城中东路309号,青浦区,夏阳街道
id5011000020087,西郊公寓龙柏一村北区,闵行区,虹桥镇
id5011000020089,周东路199弄,浦东新区,周浦镇
id5011000020091,森都公寓,闵行区,莘庄镇
id5011000020092,新凯城丁香苑,松江区,泗泾镇
id5011000020093,鼓浪路259弄,松江区,泗泾镇
id5011000020094,青湖路904弄,青浦区,夏阳街道
id5011000020095,西虹新村,青浦区,盈浦街道
id5011000020102,欣周花园,浦东新区,周浦镇
id5011000020103,月桂苑,浦东新区,周浦镇
id5011000020104,久福公寓,闵行区,莘庄镇
id5011000020106,青浦大厦,青浦区,夏阳街道
id5011000020107,赵中路186弄,青浦区,赵巷镇
id5011000020111,滨江108公寓,徐汇区,华泾镇
id5011000020113,中骏柏景湾,浦东新区,康桥镇
